X,Y,施設名,施設名かな,施設名（施,所在地,地区名,詳細情報,大分類,小分類,カテゴリ,アイコン番,施設ID
135.5063578,34.68751464,生駒時計店（生駒ビルヂング）,いこまとけいてん（いこまびるぢんぐ）,生駒時計店（生駒ビルヂング）（いこまとけいてん（いこまびるぢんぐ））,中央区平野町2丁目2番12号,中央区,登録年月日：平成16年10月8日　概要：明治3年（1870年）に高麗橋5丁目で創業した生駒時計店が、御堂筋の拡幅と地下鉄工事を機に現在地に当ビルを新築。昭和5年（1930年）に竣工した。設計は宗兵藏。国の登録有形文化財に登録されている。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13058
135.5063686,34.69073583,新井ビル,あらいびる,新井ビル（あらいびる）,中央区今橋2丁目1番1号,中央区,登録年月日：平成22年7月23日　概要：大正11年（1922年）、大日本報徳銀行大阪支店として建てられ、新井証券を経て新井ビルとなる。外観は完全な左右対称で、茶褐色のタイルの外壁が街に馴染んでいる。国の登録有形文化財に指定されている。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13002
135.5095419,34.68934353,高麗橋,こうらいばし,高麗橋（こうらいばし）,中央区東高麗橋・高麗橋1丁目間,中央区,登録年月日：平成22年7月23日　概要：慶長9年（1604年）、立派な擬宝珠（ぎぼし）をもつ橋として架けられた高麗橋は、江戸時代に12あった公儀橋（幕府直轄管理の橋）のなかでも特に重要視され、西詰には幕府の高札（公報板）が立てられた。西日本各地への街道の起点とされ、,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13011
135.5110113,34.69038869,ルポンドシエルビル（大林組旧本店ビル）,るぽんどしえるびる（おおばやしぐみきゅうほんてんびる）,ルポンドシエルビル（大林組旧本店ビル）（るぽんどしえるびる（おおばやしぐみきゅうほんてんびる））,中央区北浜東6番9号,中央区,登録年月日：平成22年7月23日　概要：大正15年（1926年）大林組の四代目本店ビルとして竣工。平成19年（2007年）に、耐震補強を含む全館の改修工事が行われ、南向いにある大阪大林ビルに入居していたフレンチレストラン、大林組歴史館などが当ビルに移転した。ビル中央のア・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13030
135.5031528,34.69368883,府立中之島図書館,ふりつなかのしまとしょかん,府立中之島図書館（ふりつなかのしまとしょかん）,北区中之島1-2-10,北区,詳細情報なし,文化・観光,図書館,文化・観光/図書館,151,272
135.5032438,34.69120783,適塾,てきじゅく,適塾（てきじゅく）,中央区北浜3-3-8,中央区,詳細情報なし,文化・観光,美術館・博物館,文化・観光/美術館・博物館,150,714
135.5053223,34.693475,東洋陶磁美術館,とうようとうじびじゅつかん,東洋陶磁美術館（とうようとうじびじゅつかん）,北区中之島1-1-26,北区,詳細情報なし,文化・観光,美術館・博物館,文化・観光/美術館・博物館,152,1784
135.5028086,34.69110922,愛珠幼稚園,あいしゅようちえん,愛珠幼稚園（あいしゅようちえん）,中央区今橋3丁目1番11号,中央区,登録年月日：平成22年7月23日　概要：明治34年（1901年）竣工。園舎としてはめずらしい御殿風の建築様式。築後100年以上経ってもなお現役の木造園舎は日本最古である。遊戯室は吹き抜けになっている。天井は寺院などにみられる格天井。建設当時からのシャンデリアが今も飾ら,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13001
135.5072586,34.69129683,大阪証券取引所ビル,おおさかしょうけんとりひきじょびる,大阪証券取引所ビル（おおさかしょうけんとりひきじょびる）,中央区北浜1丁目8番16号,中央区,登録年月日：平成22年7月23日　概要：昭和10年（1935年）に完成した旧大阪証券ビル市場館は、ビルの老朽化に伴い、平成16年（2004年）、近代的なガラス張りの超高層ビルに建替えられた。エントランスのドーム部分は当時のままの姿で残されており、ドーム内部の広間と外観は・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13004
135.5074782,34.69172006,北浜レトロビルヂング,きたはまれとろびるぢんぐ,北浜レトロビルヂング（きたはまれとろびるぢんぐ）,中央区北浜1丁目1番26号,中央区,登録年月日：平成22年7月23日　概要：明治45年(1912年)、株仲買商の商館として建設。戦後は建築資材の専門商社の本社社屋として利用されたが、平成9年（1997年）、大規模な保存改修工事を経て、建築当時の雰囲気そのままに再生された。２階北側の窓からは土佐堀川越しに中之,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13008
135.503233,34.69124697,適塾,てきじゅく,適塾（てきじゅく）,中央区北浜3丁目3番8号,中央区,登録年月日：平成22年7月23日　概要：医師・蘭学者であった緒方洪庵が開いた蘭学塾。洪庵は、天保9年（1838年）、大坂の瓦町に適塾を開いたが、弘化2年（1845年）に過書町（現在の場所）に移転した。幸運にも戦災を免れ、江戸時代後期の町家の姿を現在に伝えている。１階は・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13018
135.5070821,34.692664,難波橋,なにわばし,難波橋（なにわばし）,北区西天満1丁目・中央区北浜1丁目、2丁目間,北区,登録年月日：平成22年3月5日　概要：土佐堀川・中之島公園・堂島川に架かる橋。大正4年（1915年）架橋。橋長約190ｍであり、橋の両サイドに「阿」と「吽」それぞれ２体のライオンの像が置かれている。現在の橋は、昭和50年（1975年）に改修されたものであるが装飾部分等は旧,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13043
135.5040085,34.69353297,大阪市中央公会堂,おおさかしちゅうおうこうかいどう,大阪市中央公会堂（おおさかしちゅうおうこうかいどう）,北区中之島1丁目1番27号,北区,登録年月日：平成15年4月11日　概要：北浜の株式仲買人・岩本栄之助が私財100万円（現代で約50億円）を大阪市に寄贈し、辰野金吾らの設計により、大正7年（1918年）に建設された（地上3階、地下1階）。ヘレン・ケラーやガガーリンなどの著名人の講演やコンサートなどに活用・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13049
135.5033927,34.69340483,大阪府立中之島図書館,おおさかふりつなかのしまとしょかん,大阪府立中之島図書館（おおさかふりつなかのしまとしょかん）,北区中之島1丁目2番10号,北区,登録年月日：平成16年10月8日　概要：明治37年（1904年）に住友吉左衛門友純の寄付により、大阪で初めての学術図書館として開館した。設計は野口孫市と日高胖で、施工は久保田小三郎。竣工当初は中央の十字型の建物だけで、大正11年（1922年）に両翼の部分が住友家の寄付を・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13052
135.5099178,34.69340483,菅原町の土蔵,すがわらちょうのどぞう,菅原町の土蔵（すがわらちょうのどぞう）,北区菅原町6番1号,中央区,登録年月日：平成22年3月5日　概要：　　完成年度は不明。大正時代に乾物問屋の蔵として建築されたと推測される。周辺には、その当時の土蔵の一部が倉庫や事務所として使われている。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13036
135.5117214,34.69142056,天神橋,てんじんばし,天神橋（てんじんばし）,北区天神橋１丁目・中央区北浜東間,北区,登録年月日：平成22年3月5日　概要：最初の橋は、文禄3年（1594年）に架けられたと伝えられている。現在の橋は、昭和9年（1934年）に架橋されたものであり、橋長約210ｍの鋼アーチとなっている。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13040
